Buy,Age,Gender,Married,Children,Income,Ccard,Recent,Climate,Urban
0,31 ,0,0 ,0,650,6,1,5,1
1,47 ,0,1 ,1,753,3,1,15,0
1,42 ,1,1 ,1,441,2,0,15,1
0,28 ,0,0 ,0,672,4,0,20,1
0,54 ,1,1 ,2,607,4,1,12,1
0,31 ,0,1 ,2,472,2,0,17,1
0,66 ,0,1 ,1,454,4,0,18,1
0,35 ,0,0 ,0,482,3,0,18,1
0,19 ,0,1 ,1,872,3,1,18,0
0,49 ,1,1 ,1,721,4,0,16,0
0,67 ,1,0 ,0,571,2,0,16,1
1,50 ,0,1 ,1,556,2,1,12,1
0,49 ,1,1 ,3,672,2,0,10,1
1,44 ,1,1 ,2,785,3,0,20,1
0,42 ,1,1 ,2,555,2,0,15,1
0,31 ,0,1 ,1,585,4,1,18,1
0,37 ,1,0 ,0,440,6,1,19,1
0,65 ,0,1 ,3,673,1,1,17,1
1,,0,,0,547,2,0,14,1
1,45 ,0,1 ,0,757,1,1,9,1
0,63 ,0,1 ,2,679,1,1,20,1
0,49 ,1,1 ,2,404,3,0,15,1
0,60 ,1,1 ,0,653,3,1,11,1
0,39 ,0,0 ,0,657,0,0,12,0
0,49 ,1,1 ,1,766,4,1,7,0
1,32 ,1,0 ,0,778,2,0,15,0
0,31 ,0,0 ,0,732,3,1,11,1
0,34 ,0,0 ,0,579,4,1,16,0
0,34 ,0,0 ,0,543,4,0,10,1
1,25 ,0,1 ,2,644,6,0,17,1
0,48 ,1,1 ,1,510,0,0,18,0
1,60 ,0,1 ,1,722,2,2,12,1
0,52 ,1,1 ,1,665,4,0,15,1
1,29 ,0,0 ,0,685,2,0,20,1
0,59 ,0,0 ,0,352,5,0,10,1
1,40 ,1,1 ,2,583,2,0,16,0
0,59 ,0,1 ,1,587,3,0,10,0
1,45 ,1,1 ,1,502,3,0,19,1
0,61 ,0,1 ,2,611,2,1,13,0
0,49 ,0,1 ,1,520,3,0,15,1
0,67 ,1,1 ,2,635,6,1,19,0
0,50 ,0,1 ,1,583,2,0,19,1
0,45 ,0,1 ,1,698,1,1,11,1
0,36 ,1,0 ,0,723,7,0,20,1
0,58 ,0,1 ,0,541,3,0,19,0
0,44 ,0,1 ,1,551,2,0,8,1
0,32 ,0,0 ,0,599,0,0,12,0
0,73 ,0,1 ,2,759,2,0,22,1
0,,0,,0,754,3,1,16,1
0,30 ,0,0 ,0,527,3,0,17,1
0,54 ,0,1 ,2,475,3,0,15,1
1,35 ,1,0 ,0,496,4,0,16,1
0,63 ,0,1 ,1,553,5,0,9,1
0,46 ,1,1 ,1,686,3,0,8,1
0,62 ,1,0 ,0,561,1,0,10,1
0,42 ,0,0 ,0,467,5,0,19,1
0,,0,,0,717,1,0,11,1
0,35 ,0,0 ,0,627,2,0,17,1
1,54 ,0,1 ,1,869,3,0,13,0
0,54 ,1,0 ,0,565,3,0,17,0
0,45 ,0,1 ,2,759,3,0,14,1
1,40 ,0,1 ,2,555,0,0,19,1
0,43 ,0,1 ,2,557,4,0,16,1
1,29 ,0,1 ,1,699,2,1,11,0
0,39 ,0,0 ,0,708,4,0,18,0
0,31 ,1,0 ,0,500,4,0,20,1
0,71 ,0,1 ,1,675,2,0,17,0
0,30 ,1,0 ,0,500,0,0,9,1
0,33 ,1,0 ,0,656,4,0,17,0
1,40 ,1,1 ,1,559,1,0,19,1
1,40 ,0,1 ,2,485,2,1,11,1
0,28 ,1,1 ,2,596,5,0,15,0
0,61 ,1,1 ,2,796,6,1,6,1
0,47 ,1,1 ,1,597,4,1,20,1
0,56 ,0,1 ,1,510,3,0,9,1
0,47 ,1,1 ,2,462,6,0,17,0
0,48 ,0,0 ,0,587,2,0,11,0
0,55 ,1,1 ,1,594,5,1,21,1
0,46 ,0,1 ,0,736,3,0,24,1
0,39 ,1,1 ,1,657,4,0,13,0
0,45 ,0,1 ,1,588,0,2,16,1
0,41 ,0,1 ,2,485,7,0,12,1
0,38 ,0,0 ,0,696,1,1,14,0
0,46 ,1,1 ,2,503,3,0,12,1
0,40 ,0,1 ,0,433,3,0,14,1
0,30 ,0,1 ,0,644,4,0,19,1
0,46 ,1,1 ,0,620,4,1,13,0
0,57 ,0,1 ,2,556,0,0,15,1
0,38 ,0,0 ,0,706,4,0,16,1
1,40 ,0,1 ,1,707,0,0,12,1
0,32 ,1,0 ,0,547,0,0,11,1
0,43 ,0,1 ,1,598,4,1,17,1
0,63 ,1,1 ,2,424,3,0,14,1
0,40 ,0,1 ,3,681,3,0,11,1
0,50 ,1,1 ,1,707,5,0,9,1
0,51 ,1,1 ,1,499,1,0,12,0
0,42 ,0,1 ,1,522,3,0,17,0
0,45 ,0,1 ,1,611,3,1,9,1
0,24 ,0,0 ,0,648,4,0,20,1
1,45 ,0,1 ,2,603,3,0,16,1
0,47 ,0,1 ,1,731,2,0,22,1
0,36 ,1,0 ,0,831,1,0,13,0
0,45 ,0,1 ,0,598,3,0,12,1
0,39 ,0,1 ,0,699,2,1,13,1
0,43 ,0,1 ,1,555,4,1,15,1
0,36 ,1,0 ,0,567,6,1,12,0
0,47 ,0,1 ,1,706,1,1,16,0
1,31 ,0,0 ,0,601,0,0,13,1
0,,0,,0,691,4,0,17,1
0,50 ,0,0 ,0,607,4,0,13,1
0,49 ,0,1 ,3,695,7,0,14,0
0,28 ,0,0 ,0,584,8,0,14,1
0,47 ,1,1 ,0,531,5,0,9,0
0,34 ,0,0 ,0,649,2,0,21,1
0,23 ,0,0 ,0,647,5,0,14,1
0,31 ,0,0 ,0,689,4,0,13,1
0,39 ,1,0 ,0,496,2,0,13,1
0,47 ,1,1 ,1,435,4,0,13,1
0,68 ,0,1 ,1,415,3,1,14,1
0,41 ,1,1 ,1,507,2,1,14,1
0,66 ,1,0 ,0,730,1,1,15,1
0,32 ,0,0 ,0,466,7,0,19,0
1,58 ,1,1 ,0,581,2,0,16,1
1,49 ,0,1 ,1,660,3,1,17,1
0,34 ,1,0 ,0,669,1,0,12,1
0,45 ,1,1 ,2,717,2,0,13,1
1,60 ,1,1 ,1,828,5,0,14,1
0,30 ,0,1 ,2,668,2,0,13,1
0,38 ,1,0 ,0,612,4,0,10,0
1,59 ,1,1 ,2,494,3,0,15,1
0,41 ,0,0 ,0,710,3,1,17,1
0,54 ,1,0 ,0,586,7,0,8,0
0,42 ,1,1 ,3,592,3,2,15,0
1,38 ,0,0 ,0,574,2,2,14,1
0,35 ,0,0 ,0,521,1,1,17,1
0,69 ,1,1 ,1,596,3,0,17,1
1,45 ,1,1 ,1,706,4,0,21,1
0,37 ,0,0 ,0,716,5,0,7,0
1,47 ,1,1 ,0,661,2,0,13,1
0,51 ,1,0 ,0,598,2,0,15,1
0,41 ,0,1 ,0,591,7,0,12,1
0,35 ,0,1 ,2,407,2,0,16,0
1,47 ,1,1 ,1,588,1,0,15,1
0,39 ,0,0 ,0,476,3,0,13,0
1,41 ,1,1 ,0,686,1,0,7,1
0,44 ,1,1 ,3,731,2,1,14,1
0,37 ,1,0 ,0,684,6,0,16,1
0,58 ,0,1 ,3,771,1,0,19,0
0,51 ,1,0 ,0,710,7,0,18,1
1,32 ,0,0 ,0,667,1,0,12,1
0,53 ,1,1 ,2,695,2,0,10,0
0,,0,,0,706,1,0,13,1
0,31 ,1,0 ,0,649,2,1,14,1
0,55 ,1,1 ,1,594,1,0,13,1
0,49 ,0,1 ,1,604,3,0,18,0
0,59 ,1,1 ,2,579,4,0,14,0
0,41 ,0,0 ,0,735,4,1,12,0
0,56 ,0,0 ,0,626,3,0,16,1
0,49 ,0,1 ,2,594,4,0,18,1
1,32 ,1,0 ,0,643,7,0,3,1
0,51 ,1,1 ,1,535,4,0,13,1
1,50 ,0,1 ,2,529,0,0,15,0
0,46 ,0,1 ,2,563,2,0,10,1
0,43 ,0,0 ,0,583,3,0,16,1
0,32 ,1,1 ,2,647,5,0,13,1
0,55 ,1,1 ,1,576,2,0,9,1
0,44 ,1,1 ,1,596,5,0,14,1
0,,0,,0,546,1,0,17,1
0,75 ,0,0 ,0,659,5,1,11,1
0,46 ,1,0 ,0,627,8,0,15,0
0,30 ,0,0 ,0,695,3,0,15,0
0,56 ,0,1 ,1,660,3,0,20,0
0,65 ,1,1 ,1,716,2,0,13,0
0,42 ,0,1 ,1,358,4,0,6,1
0,43 ,1,1 ,0,458,3,1,15,1
1,35 ,0,0 ,0,682,4,2,17,1
0,38 ,0,0 ,0,532,2,0,11,1
0,34 ,1,0 ,0,402,1,0,11,1
0,43 ,1,1 ,1,618,4,0,12,0
0,62 ,1,0 ,0,468,3,0,16,1
0,35 ,1,1 ,1,569,3,0,12,1
0,70 ,1,1 ,0,497,0,0,19,1
1,39 ,0,1 ,2,601,5,0,17,1
0,49 ,1,1 ,1,584,3,0,19,1
0,50 ,1,1 ,2,527,3,0,9,1
0,37 ,1,0 ,0,517,4,0,13,0
0,58 ,1,1 ,1,803,6,0,19,1
0,35 ,0,0 ,0,532,1,0,17,1
0,36 ,0,0 ,0,556,10,2,16,1
0,59 ,1,0 ,0,506,3,0,16,1
1,44 ,0,1 ,1,737,3,1,10,1
0,58 ,1,1 ,1,579,4,0,18,1
0,38 ,0,0 ,0,675,6,1,16,1
1,27 ,1,0 ,0,582,2,0,7,1
0,30 ,0,0 ,0,511,2,0,17,1
0,61 ,0,1 ,1,471,4,0,10,1
0,49 ,1,1 ,3,757,2,0,14,1
1,42 ,1,1 ,1,647,2,0,8,1
0,37 ,0,0 ,0,806,1,1,12,1
0,38 ,1,0 ,0,666,6,0,19,1
1,39 ,0,0 ,0,638,1,0,17,1
0,40 ,0,1 ,1,689,4,0,11,1
0,43 ,1,1 ,2,457,2,0,12,1
0,51 ,1,1 ,3,587,3,0,13,0
0,53 ,0,1 ,2,482,0,0,15,1
0,43 ,1,1 ,0,618,3,0,17,1
0,61 ,0,0 ,0,594,8,0,13,1
0,73 ,0,1 ,2,550,0,1,17,0
1,54 ,0,1 ,1,645,3,1,13,1
0,44 ,0,1 ,4,484,3,0,17,1
1,43 ,0,1 ,2,569,4,1,14,1
1,61 ,1,1 ,2,622,1,1,18,1
1,38 ,0,0 ,0,558,3,0,16,1
0,48 ,0,1 ,1,595,4,0,17,1
0,32 ,0,1 ,0,485,2,0,16,1
1,30 ,0,0 ,0,632,2,1,15,1
0,48 ,1,0 ,0,530,3,0,16,0
0,42 ,1,1 ,2,592,5,1,10,0
0,49 ,1,0 ,0,544,4,0,12,0
0,45 ,0,1 ,2,548,3,1,10,0
0,38 ,0,0 ,0,595,1,0,17,1
0,44 ,1,1 ,2,588,2,0,13,1
0,42 ,1,1 ,2,596,2,0,23,1
0,35 ,0,0 ,0,675,2,0,11,1
0,33 ,1,1 ,1,638,1,1,11,1
0,42 ,0,1 ,1,674,4,0,9,0
0,51 ,1,1 ,1,462,2,1,17,1
1,50 ,0,1 ,0,638,0,1,13,1
0,18 ,0,0 ,0,592,1,0,17,1
0,34 ,0,0 ,0,671,4,0,12,1
1,62 ,1,1 ,1,553,2,1,14,1
0,52 ,1,1 ,1,703,1,1,20,1
0,29 ,1,1 ,2,538,7,0,16,1
0,28 ,0,1 ,2,704,4,0,15,0
0,47 ,0,0 ,0,742,3,0,17,1
0,41 ,0,1 ,0,626,1,0,18,1
0,28 ,1,0 ,0,708,4,1,15,1
0,43 ,1,0 ,0,611,5,1,13,1
0,47 ,0,1 ,1,680,4,0,20,0
1,41 ,0,1 ,0,649,3,0,17,1
0,52 ,0,0 ,0,599,3,1,13,1
0,50 ,1,1 ,2,791,2,0,11,0
0,49 ,1,1 ,1,370,0,1,16,0
0,39 ,0,0 ,0,593,5,1,9,0
1,43 ,0,1 ,1,645,3,2,10,1
0,42 ,1,1 ,1,575,2,1,15,1
0,60 ,1,0 ,0,672,2,0,13,1
0,31 ,1,0 ,0,670,2,0,17,0
0,48 ,0,1 ,0,562,1,2,9,1
1,,0,,0,666,1,0,9,1
0,39 ,1,0 ,0,465,1,1,16,1
0,27 ,0,1 ,1,470,4,0,11,0
0,42 ,0,1 ,1,604,2,0,15,1
0,44 ,0,1 ,1,423,4,0,23,0
0,45 ,0,1 ,0,496,3,0,20,1
0,54 ,1,1 ,2,650,5,0,11,0
1,48 ,0,1 ,2,578,2,0,12,1
0,49 ,0,0 ,0,475,6,0,25,1
0,45 ,0,1 ,2,733,7,0,14,1
0,37 ,0,0 ,0,688,3,2,15,0
0,56 ,1,1 ,1,549,1,0,12,1
0,49 ,1,1 ,2,694,1,0,19,1
0,43 ,1,1 ,2,713,4,0,7,1
1,57 ,1,1 ,1,712,4,1,11,0
0,46 ,0,1 ,3,639,5,0,18,0
1,42 ,1,1 ,2,586,3,0,15,1
0,43 ,1,1 ,1,524,4,0,11,0
1,19 ,1,1 ,2,481,7,0,17,1
0,54 ,1,0 ,0,466,1,0,14,1
0,64 ,0,1 ,2,625,1,0,10,0
0,52 ,1,0 ,0,518,2,0,16,1
1,26 ,0,0 ,0,435,6,1,22,1
0,28 ,0,0 ,0,625,4,0,12,1
0,41 ,0,1 ,2,579,3,0,12,1
0,46 ,0,1 ,1,661,0,0,17,0
0,54 ,0,1 ,1,411,2,0,21,1
0,44 ,0,1 ,1,665,2,0,22,1
0,46 ,1,0 ,0,560,3,0,17,1
0,24 ,0,0 ,0,695,3,0,22,0
0,27 ,1,0 ,0,422,2,0,14,1
0,54 ,1,1 ,0,799,3,1,16,0
0,19 ,1,1 ,2,384,6,1,7,1
0,48 ,0,1 ,1,571,2,0,16,1
0,54 ,1,1 ,2,708,3,0,15,1
1,32 ,0,0 ,0,583,4,0,9,1
1,35 ,0,1 ,0,522,2,0,19,1
0,43 ,0,1 ,0,650,4,1,16,1
0,47 ,0,1 ,2,576,6,0,19,0
0,44 ,0,1 ,2,758,1,1,13,1
0,35 ,1,0 ,0,547,0,1,17,0
0,40 ,0,1 ,0,633,2,0,18,1
0,46 ,1,0 ,0,677,3,0,16,0
0,47 ,1,1 ,2,718,2,0,8,0
0,28 ,0,0 ,0,435,2,0,17,0
0,37 ,1,0 ,0,535,4,0,14,1
0,31 ,0,0 ,0,559,0,1,20,1
0,50 ,0,1 ,1,489,2,1,22,0
0,70 ,1,0 ,0,638,3,0,19,1
0,41 ,0,0 ,0,563,4,0,21,1
0,43 ,0,1 ,2,829,2,0,22,0
0,32 ,0,0 ,0,595,0,0,14,1
0,48 ,0,0 ,0,724,3,0,16,1
1,52 ,1,1 ,1,596,4,1,18,1
1,43 ,0,1 ,1,530,3,2,15,1
0,34 ,1,0 ,0,652,2,0,9,0
0,50 ,0,1 ,2,715,5,0,17,1
0,36 ,0,0 ,0,655,2,0,18,0
0,42 ,0,0 ,0,543,1,2,23,0
0,49 ,1,1 ,2,584,3,1,11,1
0,42 ,0,1 ,1,472,2,0,15,1
0,55 ,0,0 ,0,406,6,0,18,1
0,59 ,0,0 ,0,611,0,0,19,1
0,,0,,0,622,6,1,17,0
1,28 ,1,1 ,0,666,3,0,8,1
0,34 ,1,1 ,3,638,4,1,17,0
0,52 ,1,1 ,1,714,4,0,15,1
0,49 ,0,1 ,0,762,3,0,15,1
1,42 ,0,1 ,1,750,4,1,17,1
1,45 ,1,1 ,3,425,6,0,15,1
0,55 ,1,1 ,1,589,5,0,10,1
0,36 ,0,0 ,0,669,2,0,15,1
0,43 ,1,1 ,0,536,4,0,12,1
0,34 ,0,0 ,0,627,1,0,13,1
0,45 ,1,0 ,0,784,3,0,13,1
0,38 ,1,0 ,0,574,7,1,11,0
0,31 ,0,0 ,0,777,1,0,14,1
1,42 ,1,1 ,1,583,3,1,25,1
0,34 ,0,0 ,0,599,3,0,18,1
1,21 ,1,1 ,1,751,1,0,15,1
1,52 ,0,1 ,1,533,3,0,18,0
0,27 ,0,0 ,0,533,4,0,9,1
0,43 ,0,1 ,0,569,2,1,13,0
0,40 ,0,0 ,0,659,6,2,8,1
0,73 ,1,1 ,1,548,3,0,5,1
1,69 ,0,1 ,2,690,2,0,18,1
1,59 ,0,1 ,2,569,3,1,17,1
0,63 ,1,1 ,2,735,4,0,15,1
0,26 ,0,0 ,0,416,2,0,10,1
1,45 ,1,1 ,1,608,2,0,15,1
1,33 ,0,0 ,0,743,3,2,14,1
1,42 ,1,1 ,2,592,2,0,15,0
1,46 ,1,1 ,1,548,4,2,15,1
0,62 ,1,1 ,1,631,5,0,20,0
0,43 ,0,1 ,2,587,3,0,15,0
0,58 ,1,1 ,0,552,3,0,13,0
1,44 ,0,1 ,4,612,4,0,14,0
0,45 ,1,0 ,0,713,5,2,16,0
0,40 ,0,0 ,0,530,5,0,13,1
0,47 ,0,0 ,0,606,2,2,16,1
0,60 ,0,1 ,2,592,1,0,20,0
0,39 ,0,0 ,0,611,2,1,11,1
0,42 ,1,1 ,1,497,3,0,12,1
0,53 ,0,1 ,2,697,4,0,7,1
0,38 ,0,0 ,0,676,2,1,17,1
0,47 ,0,1 ,1,536,2,0,12,1
0,27 ,1,0 ,0,635,3,0,11,1
1,22 ,1,0 ,0,583,4,0,15,1
1,38 ,0,0 ,0,493,0,0,17,1
1,31 ,1,0 ,0,591,3,0,14,1
1,35 ,1,0 ,0,584,1,1,17,1
0,29 ,1,1 ,1,596,1,0,13,0
0,23 ,0,0 ,0,552,1,0,15,1
0,,0,,0,525,3,0,12,1
0,49 ,1,1 ,3,799,3,2,20,0
0,54 ,0,1 ,2,356,2,0,18,0
0,57 ,0,0 ,0,563,3,0,16,1
0,49 ,0,1 ,2,575,4,0,16,0
0,41 ,0,1 ,3,747,3,2,15,1
0,65 ,1,1 ,3,548,0,0,17,1
1,51 ,1,1 ,2,678,3,1,10,1
0,31 ,0,0 ,0,521,3,0,14,1
1,47 ,0,1 ,3,676,1,0,21,1
0,66 ,0,1 ,1,573,2,0,18,1
0,46 ,1,1 ,0,692,2,0,12,1
0,51 ,1,1 ,1,753,3,0,19,1
0,46 ,0,1 ,1,553,0,2,12,0
0,37 ,0,0 ,0,683,3,1,21,1
0,46 ,0,0 ,0,542,4,0,15,1
0,45 ,0,1 ,2,473,1,0,14,1
1,33 ,0,0 ,0,666,1,0,14,1
0,42 ,0,1 ,0,537,3,0,8,0
0,45 ,0,0 ,0,621,4,0,10,1
0,52 ,1,0 ,0,579,3,0,15,1
0,33 ,0,0 ,0,530,4,2,8,1
0,41 ,0,0 ,0,822,3,0,14,0
0,44 ,1,0 ,0,789,3,0,7,1
0,43 ,0,1 ,2,272,5,0,12,1
0,34 ,0,0 ,0,535,5,0,19,1
0,56 ,1,0 ,0,698,4,0,18,1
0,75 ,0,0 ,0,598,1,0,16,1
1,42 ,1,1 ,2,619,7,0,10,1
0,59 ,0,0 ,0,745,0,0,14,1
0,51 ,1,0 ,0,687,2,0,16,0
0,,0,,0,675,7,1,22,1
0,25 ,0,0 ,0,580,1,0,15,1
0,46 ,0,1 ,1,554,3,0,17,1
0,44 ,1,1 ,2,551,2,0,11,0
1,29 ,1,0 ,0,817,3,1,15,1
0,30 ,0,1 ,1,463,8,0,18,1
1,57 ,1,1 ,1,679,4,1,14,1
0,19 ,1,0 ,0,581,1,0,9,1
0,28 ,1,0 ,0,627,5,0,18,1
0,59 ,0,0 ,0,637,3,0,15,0
0,52 ,1,1 ,1,525,2,0,16,1
0,54 ,0,1 ,2,556,4,0,23,1
1,47 ,0,0 ,0,728,1,0,14,1
0,43 ,1,1 ,1,424,5,1,15,0
0,58 ,0,0 ,0,778,2,0,18,1
0,32 ,0,0 ,0,424,0,0,8,1
0,47 ,1,0 ,0,683,3,1,20,1
0,73 ,1,0 ,0,591,3,0,13,1
0,61 ,0,1 ,1,778,2,0,12,0
0,54 ,0,1 ,1,605,4,0,9,1
0,29 ,0,0 ,0,557,3,0,17,1
0,54 ,1,1 ,3,797,2,0,12,1
0,50 ,0,1 ,2,521,4,0,17,1
1,56 ,0,1 ,4,692,4,0,17,0
0,52 ,0,1 ,1,533,1,1,18,1
0,46 ,0,1 ,0,613,5,1,15,0
0,50 ,1,1 ,0,775,3,0,16,1
0,58 ,0,1 ,1,714,3,1,15,1
0,52 ,0,1 ,2,491,5,0,21,1
0,38 ,1,0 ,0,602,1,0,18,1
0,58 ,0,1 ,0,660,3,0,24,1
0,59 ,0,1 ,1,695,1,0,16,0
0,,0,,0,521,1,0,14,0
1,47 ,0,1 ,2,576,3,1,12,1
0,57 ,0,1 ,0,571,3,0,19,1
0,37 ,0,0 ,0,577,5,0,11,0
0,20 ,0,1 ,2,371,0,0,20,0
0,51 ,1,1 ,2,520,2,0,12,0
0,49 ,1,0 ,0,710,1,0,19,1
0,35 ,0,0 ,0,780,6,0,16,1
0,54 ,1,1 ,1,696,4,0,12,1
0,39 ,0,0 ,0,559,1,0,25,1
0,33 ,0,0 ,0,667,5,0,13,1
1,41 ,0,1 ,3,739,5,0,14,0
0,48 ,0,0 ,0,626,2,0,18,1
0,35 ,1,0 ,0,667,2,0,20,1
0,32 ,1,0 ,0,599,4,0,18,1
0,36 ,1,0 ,0,642,3,1,14,1
0,62 ,0,1 ,0,415,0,0,14,0
0,55 ,0,1 ,1,695,4,0,19,0
0,39 ,1,0 ,0,491,6,0,21,1
1,41 ,0,1 ,2,611,2,0,12,1
0,32 ,0,0 ,0,698,3,0,13,1
0,53 ,0,1 ,2,627,2,1,5,0
0,44 ,0,1 ,2,826,3,1,26,1
1,20 ,1,0 ,0,578,3,0,15,0
0,35 ,1,0 ,0,646,0,0,24,1
0,59 ,0,1 ,2,618,4,0,14,1
0,42 ,0,0 ,0,655,3,0,23,1
0,59 ,1,1 ,1,522,5,0,12,1
0,34 ,0,0 ,0,600,3,0,18,1
1,31 ,1,0 ,0,751,0,0,10,0
1,37 ,0,0 ,0,562,0,1,17,0
0,23 ,0,1 ,0,618,1,0,19,1
0,44 ,0,1 ,1,598,5,1,15,0
0,69 ,1,1 ,2,484,2,0,9,1
0,18 ,1,1 ,0,666,3,0,15,1
0,36 ,0,0 ,0,642,3,0,14,0
1,46 ,1,0 ,0,444,2,1,9,1
0,54 ,0,1 ,2,565,1,0,19,1
0,65 ,1,1 ,3,324,1,1,18,1
0,41 ,0,1 ,1,559,4,1,14,1
0,19 ,1,1 ,1,543,1,0,18,0
0,49 ,0,0 ,0,605,6,0,11,1
0,64 ,1,1 ,2,718,4,1,14,1
0,42 ,0,0 ,0,692,2,1,13,1
1,54 ,0,1 ,3,606,4,1,9,0
1,56 ,1,1 ,3,823,4,0,16,0
0,44 ,1,1 ,1,612,6,0,17,1
0,42 ,1,0 ,0,641,2,0,20,1
0,43 ,1,1 ,2,453,1,0,15,0
1,50 ,0,1 ,4,632,2,0,8,1
0,50 ,1,1 ,1,591,3,0,17,1
0,50 ,1,1 ,1,545,1,0,10,1
0,47 ,0,1 ,0,649,1,0,10,1
0,41 ,1,0 ,0,663,3,1,17,1
0,39 ,0,1 ,1,386,6,3,10,1
0,42 ,1,1 ,3,572,2,0,12,1
1,47 ,0,1 ,3,545,2,0,8,1
0,47 ,0,0 ,0,619,4,0,13,1
0,46 ,1,1 ,2,638,0,0,10,1
0,33 ,1,0 ,0,625,2,0,14,1
0,43 ,0,1 ,1,519,4,0,14,0
1,57 ,0,1 ,2,743,3,1,11,1
0,58 ,1,1 ,1,474,6,0,18,1
1,48 ,0,1 ,2,528,1,1,14,1
0,62 ,0,1 ,2,775,4,0,12,0
0,48 ,0,1 ,0,727,4,1,12,1
0,38 ,1,0 ,0,701,3,0,19,0
0,36 ,0,0 ,0,484,1,1,13,0
0,33 ,0,0 ,0,622,2,1,5,1
0,46 ,0,0 ,0,611,2,0,15,0
1,52 ,0,1 ,2,523,3,0,11,1
1,48 ,0,1 ,1,697,4,0,15,1
0,30 ,0,0 ,0,580,3,0,14,1
0,57 ,1,0 ,0,658,3,0,9,0
0,46 ,0,0 ,0,550,6,0,14,1
0,50 ,1,1 ,1,634,5,0,19,1
1,30 ,0,0 ,0,673,4,1,15,1
1,44 ,0,1 ,0,827,5,0,14,1
0,43 ,0,1 ,2,680,4,0,15,0
0,58 ,0,1 ,1,584,3,1,16,0
0,26 ,1,0 ,0,704,2,0,16,1
0,51 ,1,1 ,1,560,5,0,12,0
0,39 ,0,0 ,0,604,6,0,17,1
0,68 ,1,1 ,2,698,5,2,16,1
1,47 ,0,1 ,2,586,3,1,14,1
0,44 ,0,1 ,1,556,4,0,15,1
1,18 ,1,1 ,3,674,2,2,15,1
1,25 ,0,0 ,0,692,4,1,14,0
1,,0,,0,446,2,0,7,1
0,54 ,0,1 ,0,679,3,0,14,1
0,42 ,0,1 ,2,582,2,1,15,1
1,41 ,1,1 ,1,654,3,0,21,1
0,56 ,0,1 ,2,606,1,0,10,0
0,24 ,0,0 ,0,451,3,1,22,1
0,45 ,1,0 ,0,680,0,0,14,1
0,,0,,0,723,4,0,5,1
1,48 ,1,1 ,1,562,4,0,20,1
1,42 ,0,0 ,0,611,2,0,16,1
0,51 ,0,1 ,2,526,4,0,10,1
0,65 ,0,0 ,0,629,4,0,19,0
0,34 ,1,0 ,0,663,6,1,12,0
0,41 ,1,1 ,2,553,2,0,14,0
0,39 ,1,0 ,0,425,3,0,9,1
0,49 ,1,1 ,2,669,2,0,14,1
1,51 ,0,1 ,2,809,2,0,15,1
0,39 ,1,1 ,3,489,4,2,19,0
0,64 ,0,0 ,0,663,3,0,13,1
0,41 ,1,0 ,0,560,3,0,17,1
0,44 ,0,1 ,1,617,0,0,6,0
0,63 ,0,1 ,1,661,1,1,16,1
0,45 ,1,1 ,1,823,4,0,15,1
0,40 ,0,1 ,1,616,6,0,15,1
0,40 ,0,0 ,0,666,2,1,11,1
0,36 ,0,0 ,0,545,1,0,16,1
0,33 ,1,0 ,0,475,0,0,15,1
0,51 ,0,1 ,1,578,4,0,6,1
0,51 ,0,1 ,1,517,3,0,19,1
0,45 ,0,1 ,1,682,3,0,19,1
0,51 ,0,0 ,0,505,1,0,18,1
0,65 ,1,0 ,0,515,4,0,15,0
0,43 ,0,1 ,0,593,7,0,20,0
0,30 ,0,1 ,1,524,5,0,20,1
1,41 ,1,1 ,1,640,2,0,20,1
0,48 ,1,1 ,2,748,1,0,17,1
0,42 ,0,1 ,2,601,4,1,20,1
0,56 ,0,1 ,2,544,1,0,15,1
1,32 ,1,1 ,1,688,3,0,17,0
1,22 ,0,1 ,1,445,3,1,22,0
0,45 ,0,0 ,0,589,1,0,16,1
0,24 ,1,0 ,0,581,3,1,16,1
1,40 ,1,0 ,0,602,4,0,10,0
0,37 ,0,0 ,0,701,2,0,16,0
0,19 ,0,0 ,0,576,5,0,6,0
0,50 ,1,1 ,3,611,3,0,5,1
0,51 ,1,1 ,2,450,1,1,16,1
0,58 ,0,1 ,1,526,5,0,14,1
0,57 ,1,1 ,0,682,8,0,21,0
0,40 ,0,1 ,2,843,2,0,11,1
1,60 ,1,1 ,3,850,2,2,19,1
1,46 ,0,1 ,2,694,3,0,6,0
0,43 ,1,0 ,0,581,6,1,20,0
0,42 ,0,1 ,2,555,3,1,11,1
0,53 ,0,1 ,1,727,2,0,13,1
0,46 ,1,1 ,1,428,1,1,10,1
0,42 ,0,1 ,1,564,3,0,13,1
1,50 ,0,1 ,1,634,2,1,14,1
0,43 ,0,1 ,1,525,2,1,17,1
0,38 ,1,0 ,0,558,1,0,13,1
1,48 ,1,1 ,0,646,3,2,9,1
0,48 ,0,0 ,0,565,2,0,12,1
0,57 ,0,0 ,0,516,3,0,15,1
0,43 ,1,1 ,1,569,1,0,16,0
1,44 ,1,1 ,0,637,2,0,19,1
0,44 ,1,1 ,1,570,3,1,14,0
0,58 ,1,1 ,2,479,3,1,11,1
0,36 ,0,0 ,0,482,3,1,15,1
1,71 ,1,1 ,1,488,7,0,19,1
0,56 ,0,0 ,0,604,3,0,13,1
0,58 ,0,1 ,2,580,4,0,19,1
0,41 ,0,1 ,2,596,3,0,17,1
